Id;11;Original url;https://rehab-reviews-staging.herokuapp.com/woodland-hills-ca/morris-mesler-m-d-ec7a85cd-54ed-495b-afc0-dd7d1d3dac75;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/woodland-hills-ca/morris-mesler-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/woodland-hills-ca/morris-mesler-m-d; Response code;301;Status;OK
Id;12;Original url;https://rehab-reviews-staging.herokuapp.com/fort-morgan-co/paul-d-freda-m-d-289550ce-06a9-43b7-9ce6-d218723582e1;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/fort-morgan-co/paul-d-freda-m-d-4; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/fort-morgan-co/paul-d-freda-m-d-4; Response code;301;Status;OK
Id;13;Original url;https://rehab-reviews-staging.herokuapp.com/stamford-ct/christine-s-naungayan-m-d-acb65cb9-b1d2-4a28-9d11-b855cd1a929b;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/stamford-ct/christine-s-naungayan-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/stamford-ct/christine-s-naungayan-m-d; Response code;301;Status;OK
Id;14;Original url;https://rehab-reviews-staging.herokuapp.com/stamford-ct/sunil-saxena-m-d-8c99f77d-b267-414a-95f7-1269fbe499af;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/stamford-ct/sunil-saxena-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/stamford-ct/sunil-saxena-m-d; Response code;301;Status;OK
Id;15;Original url;https://rehab-reviews-staging.herokuapp.com/altamonte-springs-fl/sonia-m-rameriz-seifert-m-d-facfbd12-7eed-45e9-8031-b95a643ec062;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/altamonte-springs-fl/sonia-m-rameriz-seifert-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/altamonte-springs-fl/sonia-m-rameriz-seifert-m-d; Response code;301;Status;OK
Id;16;Original url;https://rehab-reviews-staging.herokuapp.com/altamonte-springs-fl/walter-lamar-seifert-m-d-cb308ec0-9ff4-4756-abba-e6cf532ce677;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/altamonte-springs-fl/walter-lamar-seifert-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/altamonte-springs-fl/walter-lamar-seifert-m-d; Response code;301;Status;OK
Id;17;Original url;https://rehab-reviews-staging.herokuapp.com/arcadia-fl/martha-maria-coetzee-m-d-53236cc5-766f-46fb-8881-9b4f21d5e99b;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/arcadia-fl/martha-maria-coetzee-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/arcadia-fl/martha-maria-coetzee-m-d; Response code;301;Status;OK
Id;18;Original url;https://rehab-reviews-staging.herokuapp.com/coconut-creek-fl/fernando-jimenez-m-d-d82974c5-b985-4ade-b9f4-e176ab703a67;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/coconut-creek-fl/fernando-jimenez-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/coconut-creek-fl/fernando-jimenez-m-d; Response code;301;Status;OK
Id;19;Original url;https://rehab-reviews-staging.herokuapp.com/delray-beach-fl/arthur-charles-rosenblatt-m-d-9e756c77-5ac0-4aef-941e-ad5a240aa76c;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/delray-beach-fl/arthur-charles-rosenblatt-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/delray-beach-fl/arthur-charles-rosenblatt-m-d; Response code;301;Status;OK
Id;20;Original url;https://rehab-reviews-staging.herokuapp.com/delray-beach-fl/ricardo-j-sabates-m-d-b102c337-226b-423f-bb5f-0365fc04896a;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/delray-beach-fl/ricardo-j-sabates-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/delray-beach-fl/ricardo-j-sabates-m-d; Response code;301;Status;OK
Id;21;Original url;https://rehab-reviews-staging.herokuapp.com/fort-myers-fl/dareld-r-morris-d-o-87443a61-f821-475a-88a0-0adcbb78d841;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/fort-myers-fl/dareld-r-morris-d-o; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/fort-myers-fl/dareld-r-morris-d-o; Response code;301;Status;OK
Id;22;Original url;https://rehab-reviews-staging.herokuapp.com/melbourne-fl/raymond-e-mcknight-m-d-3ce3a68a-b3e6-4c45-a8ff-44da82868ffb;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/melbourne-fl/raymond-e-mcknight-m-d-1; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/melbourne-fl/raymond-e-mcknight-m-d-1; Response code;301;Status;OK
Id;23;Original url;https://rehab-reviews-staging.herokuapp.com/miami-fl/louis-bernard-antoine-m-d-5d0fa8d4-d45d-4738-85a2-bca0b47fc344;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/miami-fl/louis-bernard-antoine-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/miami-fl/louis-bernard-antoine-m-d; Response code;301;Status;OK
Id;24;Original url;https://rehab-reviews-staging.herokuapp.com/naples-fl/renee-washington-hyde-m-d-19dcde8c-0d54-4910-a66d-6922a6123d18;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/naples-fl/renee-washington-hyde-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/naples-fl/renee-washington-hyde-m-d; Response code;301;Status;OK
Id;25;Original url;https://rehab-reviews-staging.herokuapp.com/orlando-fl/dennis-e-platt-m-d-a981afba-8627-43de-a18b-7e90f93f813c;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/orlando-fl/dennis-e-platt-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/orlando-fl/dennis-e-platt-m-d; Response code;301;Status;OK
Id;26;Original url;https://rehab-reviews-staging.herokuapp.com/panama-city-fl/jonathan-edward-jones-76e8f21e-b939-40f4-8ad5-69aed50fb88c;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/panama-city-fl/jonathan-edward-jones; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/panama-city-fl/jonathan-edward-jones; Response code;301;Status;OK
Id;27;Original url;https://rehab-reviews-staging.herokuapp.com/summerfield-fl/sourial-morris-sourial-d-o-c2da949e-0899-4b37-9693-1c5faa74e220;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/summerfield-fl/sourial-morris-sourial-d-o; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/summerfield-fl/sourial-morris-sourial-d-o; Response code;301;Status;OK
Id;28;Original url;https://rehab-reviews-staging.herokuapp.com/wilton-manors-fl/kenneth-rivera-kolb-m-d-67c99e22-eb31-4016-ae03-0888cd59fc4c;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/wilton-manors-fl/kenneth-rivera-kolb-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/wilton-manors-fl/kenneth-rivera-kolb-m-d; Response code;301;Status;OK
Id;29;Original url;https://rehab-reviews-staging.herokuapp.com/atlanta-ga/shonali-saha-m-d-04e89d01-7068-402e-9fcc-044e8c6b2ba3;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/atlanta-ga/shonali-saha-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/atlanta-ga/shonali-saha-m-d; Response code;301;Status;OK
Id;30;Original url;https://rehab-reviews-staging.herokuapp.com/brunswick-ga/lourdes-de-armas-m-d-829a47ab-770e-4a76-b2b1-eb9952ff5a56;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/brunswick-ga/lourdes-de-armas-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/brunswick-ga/lourdes-de-armas-m-d; Response code;301;Status;OK
Id;31;Original url;https://rehab-reviews-staging.herokuapp.com/columbus-ga/arthur-roland-holt-jr-m-d-7abf3d40-029e-4971-9c90-6bec2b442375;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-ga/arthur-roland-holt-jr-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/columbus-ga/arthur-roland-holt-jr-m-d; Response code;301;Status;OK
Id;32;Original url;https://rehab-reviews-staging.herokuapp.com/crown-point-in/fadel-a-shaaban-m-d-341fd6ce-0fe0-484c-bf9b-ecaab9996967;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/crown-point-in/fadel-a-shaaban-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/crown-point-in/fadel-a-shaaban-m-d; Response code;301;Status;OK
Id;33;Original url;https://rehab-reviews-staging.herokuapp.com/greenwood-in/laura-rachel-green-m-d-7082fb88-6cf4-48e2-be17-2e8576a5c76d;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/greenwood-in/laura-rachel-green-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/greenwood-in/laura-rachel-green-m-d; Response code;301;Status;OK
Id;34;Original url;https://rehab-reviews-staging.herokuapp.com/indianapolis-in/susan-elizabeth-burkholder-m-d-f870e9d2-583d-4c23-875b-a66b3d2464d1;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/indianapolis-in/susan-elizabeth-burkholder-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/indianapolis-in/susan-elizabeth-burkholder-m-d; Response code;301;Status;OK
Id;35;Original url;https://rehab-reviews-staging.herokuapp.com/indianapolis-in/brian-case-m-d-e56441a2-5d80-4402-bf12-5686c6482b0d;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/indianapolis-in/brian-case-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/indianapolis-in/brian-case-m-d; Response code;301;Status;OK
Id;36;Original url;https://rehab-reviews-staging.herokuapp.com/campton-ky/srinivas-b-rapuri-m-d-e14eaf96-af7b-4cfd-a4d8-d05cf55ad670;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/campton-ky/srinivas-b-rapuri-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/campton-ky/srinivas-b-rapuri-m-d; Response code;301;Status;OK
Id;37;Original url;https://rehab-reviews-staging.herokuapp.com/clinton-ky/jo-ann-nadeau-bolli-m-d-7b9f1dd6-87e0-4b39-9afc-1f066f47a3da;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/clinton-ky/jo-ann-nadeau-bolli-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/clinton-ky/jo-ann-nadeau-bolli-m-d; Response code;301;Status;OK
Id;38;Original url;https://rehab-reviews-staging.herokuapp.com/inez-ky/lon-e-lafferty-m-d-2fdc2347-090d-4fdf-ad55-253b2ddb9021;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/inez-ky/lon-e-lafferty-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/inez-ky/lon-e-lafferty-m-d; Response code;301;Status;OK
Id;39;Original url;https://rehab-reviews-staging.herokuapp.com/bossier-city-la/chandra-joshi-m-d-ac72bb85-81c8-407b-a45b-a615c4644932;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/bossier-city-la/chandra-joshi-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/bossier-city-la/chandra-joshi-m-d; Response code;301;Status;OK
Id;40;Original url;https://rehab-reviews-staging.herokuapp.com/metairie-la/rajiv-khurana-m-d-72e8c6dd-9b29-4243-a07b-6b9a9126d2db;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/metairie-la/rajiv-khurana-m-d-1; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/metairie-la/rajiv-khurana-m-d-1; Response code;301;Status;OK
Id;41;Original url;https://rehab-reviews-staging.herokuapp.com/slidell-la/hatem-hamed-m-d-08807898-d4d3-48b6-864d-fe61b3f6b897;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/slidell-la/hatem-hamed-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/slidell-la/hatem-hamed-m-d; Response code;301;Status;OK
Id;42;Original url;https://rehab-reviews-staging.herokuapp.com/pittsfield-ma/mehernosh-pheroze-khan-m-d-54eae404-a57d-4bca-a79e-58052463b893;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/pittsfield-ma/mehernosh-pheroze-khan-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/pittsfield-ma/mehernosh-pheroze-khan-m-d; Response code;301;Status;OK
Id;43;Original url;https://rehab-reviews-staging.herokuapp.com/randolph-ma/alaa-m-elrefai-m-d-e71d1666-b519-4c4f-92d6-3edd8a40ed81;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/randolph-ma/alaa-m-elrefai-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/randolph-ma/alaa-m-elrefai-m-d; Response code;301;Status;OK
Id;44;Original url;https://rehab-reviews-staging.herokuapp.com/wellesley-ma/jacob-bennett-kagan-7304304c-fe81-4372-b2f3-871176c06e4f;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/wellesley-ma/jacob-bennett-kagan; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/wellesley-ma/jacob-bennett-kagan; Response code;301;Status;OK
Id;45;Original url;https://rehab-reviews-staging.herokuapp.com/worcester-ma/james-b-broadhurst-m-d-4d496d39-491a-45eb-98b3-23c592bd9c2d;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/worcester-ma/james-b-broadhurst-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/worcester-ma/james-b-broadhurst-m-d; Response code;301;Status;OK
Id;46;Original url;https://rehab-reviews-staging.herokuapp.com/baltimore-md/darshan-s-saluja-m-d-a1d967cf-fa43-4903-b42a-29637df96cf6;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/baltimore-md/darshan-s-saluja-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/baltimore-md/darshan-s-saluja-m-d; Response code;301;Status;OK
Id;47;Original url;https://rehab-reviews-staging.herokuapp.com/bel-air-md/beverly-ann-tyler-m-d-2fc67ba5-4b72-4103-9a7b-9f16da92a093;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/bel-air-md/beverly-ann-tyler-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/bel-air-md/beverly-ann-tyler-m-d; Response code;301;Status;OK
Id;48;Original url;https://rehab-reviews-staging.herokuapp.com/marquette-mi/michael-p-notorangelo-d-o-fa715473-1c3c-4f40-b325-b61fa0127862;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/marquette-mi/michael-p-notorangelo-d-o; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/marquette-mi/michael-p-notorangelo-d-o; Response code;301;Status;OK
Id;49;Original url;https://rehab-reviews-staging.herokuapp.com/troy-mi/victoria-baskin-m-d-d9faa4f4-b448-464e-aa4c-0e8401bf0095;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/troy-mi/victoria-baskin-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/troy-mi/victoria-baskin-m-d; Response code;301;Status;OK
Id;50;Original url;https://rehab-reviews-staging.herokuapp.com/wyandotte-mi/megha-mohey-8ac23c40-61fb-4e16-a62e-9c5567ebed58;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/wyandotte-mi/megha-mohey; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/wyandotte-mi/megha-mohey; Response code;301;Status;OK
Id;51;Original url;https://rehab-reviews-staging.herokuapp.com/greensboro-nc/mojeed-a-akintayo-m-d-d771b633-7599-4817-a81f-9e2167e8df43;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/greensboro-nc/mojeed-a-akintayo-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/greensboro-nc/mojeed-a-akintayo-m-d; Response code;301;Status;OK
Id;52;Original url;https://rehab-reviews-staging.herokuapp.com/high-point-nc/gina-m-caravaglia-d-o-f78b84ba-e372-4843-be1d-bf11ac163d3b;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/high-point-nc/gina-m-caravaglia-d-o; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/high-point-nc/gina-m-caravaglia-d-o; Response code;301;Status;OK
Id;53;Original url;https://rehab-reviews-staging.herokuapp.com/bayonne-nj/raafat-t-ghobraiel-a23d8a16-d8ce-4192-b60b-c562da07cd16;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/bayonne-nj/raafat-t-ghobraiel; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/bayonne-nj/raafat-t-ghobraiel; Response code;301;Status;OK
Id;54;Original url;https://rehab-reviews-staging.herokuapp.com/clifton-nj/isidore-michael-keiman-57acad4e-eeae-467e-9fd1-cf8c0d48d4e1;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/clifton-nj/isidore-michael-keiman; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/clifton-nj/isidore-michael-keiman; Response code;301;Status;OK
Id;55;Original url;https://rehab-reviews-staging.herokuapp.com/englewood-cliffs-nj/dong-hyun-kim-m-d-38eb04d8-6a4f-4a27-a9f4-58b208ea64ae;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/englewood-cliffs-nj/dong-hyun-kim-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/englewood-cliffs-nj/dong-hyun-kim-m-d; Response code;301;Status;OK
Id;56;Original url;https://rehab-reviews-staging.herokuapp.com/marlton-nj/elton-john-smith-3e55a699-7c9d-460e-a6cd-004dc5efd02b;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/marlton-nj/elton-john-smith-1; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/marlton-nj/elton-john-smith-1; Response code;301;Status;OK
Id;57;Original url;https://rehab-reviews-staging.herokuapp.com/matawan-nj/ashwini-kumar-neelgund-491a6369-5a70-41ff-8051-1de5d7dfa942;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/matawan-nj/ashwini-kumar-neelgund; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/matawan-nj/ashwini-kumar-neelgund; Response code;301;Status;OK
Id;58;Original url;https://rehab-reviews-staging.herokuapp.com/roseland-nj/romulo-a-aromin-jr-m-d-00d5354e-5a3d-4ddf-9dce-867811033010;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/roseland-nj/romulo-a-aromin-jr-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/roseland-nj/romulo-a-aromin-jr-m-d; Response code;301;Status;OK
Id;59;Original url;https://rehab-reviews-staging.herokuapp.com/union-city-nj/maria-elena-saiz-quintana-m-d-90a056ea-b979-490f-bae6-be4752415e4d;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/union-city-nj/maria-elena-saiz-quintana-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/union-city-nj/maria-elena-saiz-quintana-m-d; Response code;301;Status;OK
Id;60;Original url;https://rehab-reviews-staging.herokuapp.com/aztec-nm/deborah-kaye-parr-m-d-138408b5-7df4-4215-935f-9f252ac28f35;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/aztec-nm/deborah-kaye-parr-m-d-1; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/aztec-nm/deborah-kaye-parr-m-d-1; Response code;301;Status;OK
Id;61;Original url;https://rehab-reviews-staging.herokuapp.com/buffalo-ny/abrar-siddiqui-m-d-10d16a2a-fe98-4282-92f9-7786c85967b1;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/buffalo-ny/abrar-siddiqui-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/buffalo-ny/abrar-siddiqui-m-d; Response code;301;Status;OK
Id;62;Original url;https://rehab-reviews-staging.herokuapp.com/cutchogue-ny/jarid-scott-pachter-m-d-f1a95ec6-17bb-4143-af18-668f4c39dff0;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/cutchogue-ny/jarid-scott-pachter-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/cutchogue-ny/jarid-scott-pachter-m-d; Response code;301;Status;OK
Id;63;Original url;https://rehab-reviews-staging.herokuapp.com/flushing-mi/dina-k-miller-m-d-070767c5-188a-4a1e-9bd4-03d46aa1e920;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/flushing-mi/dina-k-miller-m-d-1; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/flushing-mi/dina-k-miller-m-d-1; Response code;301;Status;OK
Id;64;Original url;https://rehab-reviews-staging.herokuapp.com/freeport-ny/emmanuel-h-saintjean-m-d-10be0a57-8f8b-4837-9412-81af53849952;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/freeport-ny/emmanuel-h-saintjean-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/freeport-ny/emmanuel-h-saintjean-m-d; Response code;301;Status;OK
Id;65;Original url;https://rehab-reviews-staging.herokuapp.com/merrick-ny/sydney-hughes-m-d-76698fde-aa0d-4322-a92b-90a454678875;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/merrick-ny/sydney-hughes-m-d-2; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/merrick-ny/sydney-hughes-m-d-2; Response code;301;Status;OK
Id;66;Original url;https://rehab-reviews-staging.herokuapp.com/new-windsor-ny/mitchell-cabisudo-m-d-0a51774d-9cb2-4f5e-8cb7-97b6bcc13003;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-windsor-ny/mitchell-cabisudo-m-d-1; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-windsor-ny/mitchell-cabisudo-m-d-1; Response code;301;Status;OK
Id;67;Original url;https://rehab-reviews-staging.herokuapp.com/new-york-ny/joshua-issack-m-d-8691695d-09eb-4345-bb6f-47747dff376a;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/joshua-issack-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/joshua-issack-m-d; Response code;301;Status;OK
Id;68;Original url;https://rehab-reviews-staging.herokuapp.com/new-york-ny/david-m-mcdowell-m-d-dc49be1b-1caa-4e7e-8d9c-914a010dd533;Redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/david-m-mcdowell-m-d; Real redirected url;https://rehab-reviews-staging.herokuapp.com/buprenorphine/new-york-ny/david-m-mcdowell-m-d; Response code;301;Status;OK
